,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
1991-04,3.07E-33,1.82E-171,8.40E-55,7.71E-56,4.72E-190,5.22E-278,3.98E-45,1.57E-100,4.24E-31,7.22E-23,8.78E-65,0.132732268,1.47E-100,2.59E-18,2.93E-70,1.88E-19,3.26E-12,1,3.41E-21,5.76E-41,1.45E-27,2.06E-39,1.10E-31,8.73E-44,1.31E-42,5.73E-24,3.94E-46,1.74E-75,4.81E-74,1.68E-43
1991-05,9.89E-110,3.74E-201,2.13E-28,3.18E-190,1.21E-230,1.95E-240,2.64E-53,9.52E-68,1.45E-52,1.22E-50,3.05E-98,2.22E-06,2.83E-95,1.46E-28,6.21E-53,7.56E-24,7.59E-65,1.03E-10,2.42E-177,1.32E-105,0.999997528,1.24E-46,1.63E-06,1.76E-155,3.64E-73,3.18E-76,3.98E-90,3.42E-187,6.43E-108,9.57E-53
1991-06,4.13E-162,3.08E-72,1.05E-119,2.45E-142,9.18E-66,5.81E-274,2.78E-40,1.52E-263,4.58E-41,3.78E-159,4.07E-89,4.81E-07,1.67E-78,6.17E-41,1.96E-36,9.78E-40,2.42E-86,1.82E-09,4.53E-116,1.08E-47,1.17E-31,1.47E-66,2.30E-105,2.33E-202,1.54E-52,7.84E-44,5.21E-13,9.68E-203,3.41E-66,1.04E-19
1991-07,1.36E-106,3.34E-10,3.67E-140,4.91E-12,1.40E-05,4.00E-100,6.50E-15,2.35E-118,7.57E-123,1.75E-10,6.05E-39,1.22E-18,9.90E-79,8.17E-53,1,4.16E-11,4.34E-46,0,1.23E-106,3.21E-74,3.04E-37,1.49E-55,4.39E-91,1.14E-75,8.84E-63,5.89E-72,2.53E-21,2.72E-68,1.10E-117,8.69E-161
1991-08,7.03E-11,2.92E-09,1,4.70E-24,1,7.57E-31,4.43E-103,0.999999997,1.68E-17,1.00E-67,5.65E-05,1,4.06E-09,7.68E-36,8.08E-10,0.004580838,5.37E-13,0.000171426,0.999556968,2.02E-24,6.03E-10,2.08E-17,3.12E-24,4.92E-13,2.82E-40,4.06E-10,9.26E-30,7.40E-28,5.19E-16,1.06E-06
1991-09,1.02E-32,4.51E-51,0.999989315,1.14E-23,1.47E-130,2.66E-28,2.44E-10,1.35E-07,0.001068749,1.72E-51,6.74E-43,0.999594546,7.47E-09,2.81E-06,1,9.18E-29,1.01E-33,4.91E-39,1,1.42E-61,2.54E-06,1.68E-90,1,3.60E-14,5.80E-97,0.99999998,1.67E-70,4.76E-97,2.13E-30,3.78E-05
1991-10,1.03E-165,0,0.9990975,1.11E-268,4.31E-282,5.52E-225,9.94E-89,3.42E-06,1.27E-55,1,1.78E-133,1.30E-119,1.63E-25,6.06E-88,7.28E-56,1.50E-94,1.80E-76,2.51E-97,0.999997156,2.48E-153,5.81E-18,8.54E-88,1.69E-68,1.76E-33,5.79E-63,1.33E-54,2.62E-88,0.999999979,6.10E-158,6.05E-43
1991-11,0.998056161,7.19E-40,0.00033574,5.13E-47,1.22E-140,9.92E-37,9.19E-10,2.31E-89,1.07E-55,1.89E-11,0.999999991,0.000612065,1,1.47E-30,0.999999258,0.898777243,1.29E-40,1.51E-38,1,0.950942238,0.045263462,1.34E-08,1.67E-96,1.01E-51,1,2.50E-12,6.50E-07,8.94E-98,0.986103619,7.94E-38
1991-12,0.999984722,0.999947238,0.999999997,3.35E-29,1.87E-140,0.999999998,9.32E-47,0.002580168,2.77E-18,1.12E-72,3.20E-13,2.78E-33,8.73E-17,1.78E-06,5.09E-09,1.11E-23,1.41E-20,8.14E-104,1,3.69E-10,1,2.27E-16,0.884205684,4.68E-06,0.013805033,5.18E-30,4.56E-50,5.70E-39,9.22E-07,6.73E-27
1992-01,8.99E-09,9.44E-17,1,1.29E-05,1,0.002559207,0.009375994,0.000174922,4.21E-31,1,1,5.83E-20,5.45E-14,1,1.74E-05,5.39E-24,3.39E-15,1.40E-113,3.17E-19,1.03E-29,0.922548308,1.15E-05,1,1,1,7.97E-06,0.006049062,1.64E-05,0.999328573,2.42E-31
1992-02,1.05E-08,1,1,0.084881646,1,0.999997239,0.999690964,2.35E-07,0.999999995,0.375177307,1,0.999999995,1,6.14E-31,0.9997751,1.19E-12,0.989664038,1.15E-92,0.999999754,3.28E-38,0.055669581,1.90E-20,1.16E-09,3.16E-08,1.95E-10,0.008436519,0.82342212,0.002776552,1.51E-09,1
1992-03,0.025962363,1,1,0.999999993,0.008057887,0.000104694,6.41E-12,2.33E-67,0.000730531,0.005945349,0.001152696,1.98E-08,0.999998882,4.38E-12,1,1.79E-05,1,1.86E-25,0.995948791,3.99E-50,0.022333785,0.78424705,0.997095973,1,1,0.0001434,4.34E-09,8.36E-17,6.78E-33,0.000193251
1992-04,3.71E-06,6.58E-10,3.59E-17,0.000122878,3.92E-11,1.41E-24,1,1.53E-98,0.094780552,1.48E-34,0.018689705,8.35E-09,3.26E-15,1,0.999999983,0.999916059,1,1,5.28E-06,2.55E-08,2.48E-19,0.000115146,1.25E-16,3.78E-13,2.76E-21,2.00E-06,4.21E-17,9.97E-57,1.16E-61,0.001272163
1992-05,0.999999827,5.25E-18,1,0.99999994,5.43E-89,0.999999842,0.999556879,9.39E-06,0.999999826,0.999999988,1,0.000469362,0.999989165,0.001483599,2.64E-13,1,3.77E-22,1,1,0.000548702,0.110479426,0.999999997,1,1,8.04E-07,1,0.999999992,0.99999455,4.06E-48,2.51E-66
1992-06,1.12E-18,7.90E-43,1,0.999999943,7.84E-137,0.99999999,1.59E-24,7.62E-19,8.01E-20,0.038863159,0.998398161,1,2.77E-09,1.61E-12,1,2.52E-12,4.05E-14,1,1,1.44E-08,0.205321816,0.999830565,1,4.76E-56,8.22E-27,0.999996034,0.999976707,2.98E-28,1.40E-26,2.81E-07
1992-07,2.89E-52,1,0.999999999,0.983447398,9.58E-110,8.97E-31,2.76E-48,1.32E-75,2.70E-08,4.10E-14,1.06E-08,1,0.999999984,5.32E-29,1,0.999999797,1,1.56E-97,1,0.300025929,0.000686992,0.001035756,3.75E-24,1,1.11E-28,0.999936887,2.91E-21,5.41E-151,9.79E-19,0.002245634
1992-08,1,0.998189804,1,1,1,0.999987595,1.18E-54,4.21E-06,1,6.60E-11,6.70E-07,8.53E-28,1.21E-07,3.31E-28,1,1,0.999999999,5.17E-19,1,0.002786368,0.999519487,6.95E-08,0.018177765,1.81E-69,1,1.85E-13,0.999999948,2.32E-99,2.41E-09,2.14E-17
1992-09,0.999976504,5.70E-31,1,2.91E-119,5.83E-07,5.16E-20,4.07E-21,1.88E-46,9.92E-39,1,1,3.24E-45,8.59E-17,1.53E-07,0.000185517,0.999999974,1,1,1,2.74E-09,0.001739551,5.05E-11,1,1.62E-16,5.95E-07,0.99999993,2.31E-08,0.006316696,0.966650472,3.75E-12
1992-10,5.38E-09,2.46E-80,1,2.51E-05,1.66E-40,1.81E-37,3.91E-82,1.74E-119,3.82E-68,3.47E-40,2.74E-60,1.36E-130,2.07E-90,2.11E-91,6.84E-26,2.54E-73,7.75E-56,5.46E-73,8.58E-15,2.47E-08,1,4.78E-49,5.98E-97,1.49E-53,1,1.24E-36,6.01E-17,1,2.48E-38,7.78E-35
1992-11,5.38E-05,0.999998787,1,1,1,0.999999953,0.999997194,6.55E-23,1.83E-07,1,4.17E-07,2.89E-05,1,0.997665017,0.99810374,0.999842656,1,0.999999992,0.011309637,8.72E-06,0.040059245,9.32E-07,0.999999997,1,0.002298637,4.13E-11,0.967962675,1,1,0.002193092
1992-12,0.997828439,1,1,1,1.90E-96,1,0.999999891,1.34E-06,0.999999999,1,0.99117407,0.999999261,0.98947254,0.99873361,0.853333339,0.000682469,0.008992084,0.044144566,0.99984983,0.990491965,1,1,0.954775056,0.924222847,0.012943263,0.99884925,0.249765897,0.987763428,0.999999993,1
1993-01,0.998240624,1.01E-11,0.99999998,0.999999972,2.46E-59,0.000774696,1,0.000146587,1,1,0.000338048,0.948460138,0.366372143,0.998850515,0.986851561,1,1,3.39E-36,1,0.013799949,0.999967153,1,1,0.999999937,0.999992696,1,0.000285488,4.33E-30,0.999990969,0.999380978
1993-02,0.997608555,9.95E-18,1,1,6.05E-54,0.999999787,1.70E-06,0.999999884,1,1,4.15E-07,1,1.93E-06,1,7.54E-13,1,1,1.06E-32,0.994319952,0.003557877,0.810521512,0.999999755,0.99970735,0.999999883,1.29E-07,1,7.29E-80,0.000174567,0.993958142,0.999422831
1993-03,0.717304881,3.83E-05,1,0.999999995,0.999723272,1.19E-06,1,4.11E-19,4.94E-06,0.999999998,0.999984435,1,1,2.77E-21,0.9999997,1,1,2.10E-39,1,8.41E-05,1,1.20E-11,1.53E-38,1,1,1,1,0.000206258,1.32E-43,0.999999994
1993-04,0.999999048,0.999999997,1,1.30E-19,1,0.998918472,1,0.999999985,0.032700825,0.999999999,2.03E-05,1,0.000271342,5.64E-16,0.999824772,0.999999648,1,0.014357237,1,1,0.999942671,1,1,0.999999484,1.14E-08,1,0.999999979,4.05E-45,0.015138613,6.34E-06
1993-05,4.10E-06,2.13E-20,2.40E-17,0.999999433,1,0.999999945,1,0.999994671,1,1,1,0.999999997,0.99961753,1,0.966983705,0.999999784,1,1.95E-32,1,0.967387363,0.998792009,1,1,1,0.016249227,1,0.036195115,0.999991971,1,0.99887846
1993-06,0.999991948,0.999998072,0.998361692,1,1.24E-31,0.161932846,1,1.26E-07,1,1,0.979914936,0.002489731,0.999999535,4.69E-06,0.000180625,1,1,1,5.38E-05,0.9997764,0.999999931,0.944496369,0.999999993,0.999690852,0.99999779,1,0.999987519,0.999999315,0.999999999,0.99885895
1993-07,0.999981097,1,1,1,0.999995344,0.999999375,1,1.21E-11,0.999999993,1,0.997943253,0.044614356,0.998961042,1,2.58E-11,3.36E-20,1,1,1,0.999998529,0.999986363,0.999839275,1,0.999999978,0.166994844,0.999999998,0.999999973,0.029640534,1,0.99584963
1993-08,0.999989679,1.09E-22,0.99999974,0.999993693,6.02E-44,0.999999994,2.93E-11,4.90E-28,1,0.999999994,0.028186911,0.987943683,0.999888124,1,0.000939084,0.99999745,0.999999998,0.999999999,1,0.007796832,0.000856024,0.999998941,0.999772095,1,1,0.999944333,2.03E-06,1,0.99999506,1
1993-09,0.823322093,1.57E-35,1,1,1,4.84E-07,0.999997848,4.97E-05,2.76E-22,0.017515983,1.46E-26,0.000147331,0.999947865,3.19E-11,3.99E-15,0.999999986,1,1.38E-09,1,2.83E-06,0.055080649,1,0.549131584,0.013429794,0.012609479,0.185705936,0.999999936,1.49E-18,6.93E-25,3.09E-15
1993-10,0.006149908,2.02E-119,4.07E-05,4.60E-11,1.22E-13,4.41E-35,1,2.44E-41,1.72E-08,1,1.47E-08,0.999910587,8.20E-13,3.40E-29,1,1,5.22E-06,1,1,0.005686823,0.999999979,0.999999998,5.09E-05,1.86E-23,0.437577872,0.999999853,2.19E-131,1.95E-63,2.65E-06,0.998004221
1993-11,2.05E-07,1,1.66E-12,1.76E-24,1.47E-76,1,1,0.999998883,1,1,0.99999244,7.21E-05,1,1,5.69E-16,1,1,0.999059526,0.003208097,2.32E-09,0.999985777,1,0.999998898,0.999999824,2.34E-28,1,3.97E-08,2.01E-33,0.99999661,0.998326828
1993-12,0.999999902,1.80E-05,0.9999594,0.999999999,1,1,1,0.999962848,1,1,0.999884272,0.999999821,1.31E-07,2.13E-11,0.117432476,1,1,1,1,0.963991046,0.999999878,0.999892388,1,2.33E-20,0.999997708,0.999991798,0.999999566,1.25E-16,0.999999958,0.999620832
1994-01,0.999116779,1.33E-10,1,0.999990371,6.47E-05,0.118192699,0.997369767,2.68E-16,0.061452064,1,0.999999841,0.043780195,1,1,0.996726459,1,1,1.82E-17,1,0.999999997,0.972114962,2.22E-05,1,0.999999994,1,1,1,0.979375542,0.999754651,2.37E-08
1994-02,0.999986613,0.999999999,1,0.999999928,1,0.999995231,1,1,0.999991666,1,2.23E-26,0.037716917,0.051369193,1,1,0.99999955,1,4.27E-15,1,0.999999397,0.999999847,0.51708352,1,1.16E-07,1,1,1,1,0.999999986,1.14E-09
1994-03,0.992401978,1,1,0.999999991,5.07E-72,1,0.021277245,1.29E-33,2.88E-05,6.65E-12,6.09E-08,3.45E-06,0.987252181,7.87E-14,1,1,1,1,0.999999999,1.04E-06,0.999975906,2.05E-20,9.12E-12,6.99E-06,1,1,7.93E-08,1,0.000383218,8.06E-15
1994-04,1.87E-27,1.72E-13,0.999999995,0.713167701,1,0.200905602,1,0.15247411,1,1,4.46E-11,0.001019948,3.85E-27,1,0.999999999,1,1,0.00010021,1,0.999153473,0.179610169,1,0.999999941,6.05E-13,5.92E-28,1,1,1.17E-06,0.999410279,0.113708461
1994-05,0.999999777,0.999991978,1.84E-06,0.999981477,1,0.999999831,1,0.999998706,1,1,1,2.53E-14,0.977073819,1,0.999998128,1,1,1,4.09E-11,1.26E-08,0.023443663,0.999999998,0.999999217,0.999999994,2.78E-27,0.999999972,0.999800384,1,0.98472044,0.999974036
1994-06,0.999789048,1,0.999999989,0.737551768,1,1.60E-09,1,6.36E-13,1.52E-07,1,1,3.20E-05,0.210066472,0.999966725,0.999999715,1.60E-05,1,0.000340335,1,0.999097423,2.85E-07,0.973757906,1,0.999999996,7.83E-20,0.026995662,0.999999434,1,0.884646046,0.999997677
1994-07,0.016781475,0.733843166,0.999999914,3.25E-22,5.98E-21,3.89E-23,1,1,0.04486225,1,1,0.971044717,5.23E-17,1,1,0.002209223,1,1,1,0.993868695,4.07E-08,3.14E-05,0.999999664,3.82E-05,4.16E-43,0.999999411,1,1,5.52E-10,5.90E-19
1994-08,0.999797355,8.61E-05,0.999971098,1.41E-07,0.999997176,0.999999785,1.35E-48,0.000681695,0.999999333,3.13E-18,1,0.957336686,0.999999973,0.999999734,0.999997296,1,2.35E-12,1,0.999996386,0.000768295,0.999999468,1.54E-15,0.950535424,1,1,0.054938936,2.88E-10,1,1,1.81E-11
1994-09,0.00842208,8.49E-24,2.23E-22,0.999543452,1.25E-45,3.15E-17,1,0.088500082,9.59E-05,1,2.09E-07,0.999326288,0.997352472,1,1.46E-12,0.031414932,1,0.166336266,1,0.000619688,0.994609156,0.99619614,0.985201808,0.999999902,1,1,3.01E-13,1.23E-11,2.05E-15,0.003578417
1994-10,0.000182181,0.000103152,1.22E-21,3.76E-17,1.44E-66,7.40E-29,1,0.072718435,0.000488047,1,1.43E-09,0.441113148,7.52E-12,0.999615708,0.999989331,4.32E-35,1,1,0.000196066,1.57E-26,0.999788943,0.99224105,1,0.04264348,0.013018556,0.459795137,1,6.56E-72,5.74E-15,0.63250876
1994-11,0.999999014,1,0.999968112,0.000893734,0.002083556,0.999942011,2.17E-08,0.293160416,0.999991668,0.023454206,1,0.999999918,1,0.929741643,1,2.40E-31,1,0.00314907,1,0.00752056,0.999931569,7.26E-20,0.999799225,1,3.20E-06,0.981082774,1.76E-05,1,0.985344187,2.65E-24
1994-12,0.996165493,1,0.018009984,2.91E-09,2.34E-126,3.00E-13,6.53E-16,0.000701059,0.999349097,1,3.05E-06,0.999899982,1,9.52E-09,0.052087051,2.82E-95,9.08E-22,1,1,0.999991585,1,5.98E-23,5.05E-13,1,0.999997452,2.50E-14,0.999324864,3.46E-14,2.27E-11,4.66E-21
1995-01,8.43E-06,0.998033511,3.12E-25,5.98E-15,2.24E-53,9.86E-25,8.99E-05,4.33E-41,1.17E-11,0.999999976,6.87E-21,1,0.006486719,1,2.53E-10,7.48E-77,0.019913065,3.60E-24,0.999990026,0.978913365,0.999842011,4.21E-23,6.85E-62,1.46E-25,2.22E-27,0.003524178,8.37E-16,1,5.08E-29,9.60E-27
1995-02,1,0.998929661,0.999209775,0.999999999,0.999999957,6.50E-06,1,1,0.999999977,0.999363288,0.999989515,0.999989884,1,9.57E-98,1,4.16E-68,0.018021009,1,1,0.986921204,0.999999227,3.93E-16,0.97666927,0.999999999,1,1,1,1,1,8.11E-22
1995-03,0.999890638,1,0.999999826,0.999980052,1.22E-21,0.99999934,1,0.999996264,1,1,1,1.22E-14,0.004365579,5.72E-65,1,2.54E-45,1.28E-06,1,0.000227848,0.000286332,0.003438576,0.999999993,0.135848973,9.88E-54,1.48E-05,1,1,1,0.97158513,0.181351408
1995-04,0.999138671,1.79E-09,0.996770636,1,1,3.59E-09,1,3.52E-40,0.99998086,2.06E-21,1.23E-23,1,1,1.85E-61,0.999891855,3.69E-48,1.17E-50,2.43E-25,0.999999972,0.999949168,0.102028771,1,1.42E-16,4.53E-47,1,0.999998597,0.999979419,1,6.13E-17,5.04E-41
1995-05,0.99633315,1,0.999999995,3.58E-15,2.83E-16,0.999998499,0.581333557,0.999557932,0.997647808,1.11E-18,9.62E-17,0.999999998,0.999999608,0.999949368,0.999987086,4.26E-43,0.999978082,1,5.05E-05,0.009513897,1,9.49E-06,0.999780119,1.06E-17,3.64E-41,4.04E-10,1,4.27E-06,1.03E-16,1.05E-10
1995-06,6.72E-32,7.64E-10,0.000365202,5.13E-58,0.999999995,6.99E-31,1.03E-09,1.54E-19,1.01E-15,3.02E-24,1,9.73E-55,8.53E-49,1,5.35E-11,9.36E-18,0.000113881,1,2.45E-26,2.15E-06,0.002269454,7.43E-43,4.36E-19,9.02E-10,4.82E-299,0.999999998,3.00E-16,1.01E-05,6.70E-57,1
1995-07,4.78E-72,1.39E-138,4.22E-18,1.90E-237,1.83E-24,3.86E-48,2.63E-63,7.50E-109,5.08E-36,7.08E-240,2.01E-150,9.48E-57,8.60E-36,3.18E-130,1.26E-18,3.94E-239,1.94E-16,7.00E-108,2.48E-89,1.56E-37,6.85E-10,1.82E-129,2.19E-60,8.29E-21,1.90E-124,0,1.11E-44,0,1.12E-63,1.00E-80
1995-08,1,0.979308598,0.999999988,0.999986584,0.98607266,0.969915666,1,0.999927196,0.995493853,0.998766749,0.035643363,0.994929645,1,2.70E-10,0.999999999,1,0.999832274,6.97E-26,0.99999978,0.99996267,0.034754696,0.999990783,1,1.36E-07,0.037562411,0.99999925,1,0.000372625,1,1
1995-09,0.999994784,1,0.999999953,1,1,0.999999998,1,0.999931401,0.99999944,0.999890937,0.999997508,1,1,1,1.42E-06,1,6.10E-30,1.08E-17,1,2.57E-07,0.999854484,1,2.70E-08,2.16E-65,0.999525952,0.999997374,1,0.835562566,0.999993909,0.999999994
1995-10,1,1,0.999999985,8.90E-11,2.62E-14,0.999946047,5.49E-13,1,0.031502133,1.55E-12,1.38E-17,6.34E-25,1,0.999999975,4.56E-08,1.21E-43,2.23E-31,5.83E-33,0.999968866,0.000273392,0.012499915,0.136662573,0.10081123,6.09E-10,0.999999997,2.96E-09,0.991212755,1,0.002167198,7.47E-07
1995-11,3.65E-06,0.286037708,1,0.999999841,2.15E-05,0.000495074,1,0.000411021,0.999661191,0.999999462,0.999999999,0.999999913,0.999781085,1,2.25E-24,1.04E-37,1.57E-08,1,0.999998259,4.37E-05,0.999297517,7.21E-26,0.999999998,5.64E-19,9.65E-13,0.00028452,5.31E-24,5.66E-32,7.96E-09,0.042578323
1995-12,0.999985357,2.26E-31,0.999991374,1,0.998951439,0.999989615,7.73E-10,1,1,7.17E-09,8.99E-24,2.69E-12,5.15E-11,1,0.000557345,0.999999775,9.81E-26,6.89E-59,7.42E-15,0.999698475,1.61E-06,1.04E-23,9.65E-15,0.000113793,7.43E-05,0.005872563,0.763924135,0.141523958,1.18E-05,1
1996-01,0.120320204,0.999999998,1,0.999999998,1,0.769419481,1,0.000132817,6.49E-11,0.999989309,0.996978052,0.009992393,0.999999445,0.000667918,0.998478705,0.001620303,1.75E-08,2.99E-32,0.999999996,3.15E-06,0.140999069,0.994165143,1,0.999999975,0.999934154,1,1,1,0.988090808,0.999999114
1996-02,1,7.36E-12,0.999717071,0.99980981,0.999999987,0.999996724,1,0.999312885,0.002791803,1,1,0.999999968,1,3.17E-60,2.06E-19,2.50E-15,4.66E-19,5.12E-35,0.999988462,0.983369431,0.000118416,0.999999973,0.999851637,0.999999988,0.996989943,1,1,0.942294071,0.997001019,0.999998265
1996-03,0.99996065,1,0.006273861,0.963442384,0.971008778,0.999999874,1,0.982099949,0.999994414,0.999994226,0.999996562,0.999999969,1,9.67E-09,0.999934572,0.999978405,0.996432499,1,1.50E-20,2.78E-06,0.999993333,0.999982244,1,1,1,0.999999731,1,1,2.72E-36,1
1996-04,0.999985189,1,0.039464268,1,1,0.999999993,1,0.999999999,0.999999999,0.999976414,0.999992369,0.999998877,1,2.65E-20,1,3.85E-07,0.999999693,1,0.999993862,0.991024298,0.999999109,0.003891239,0.999883946,5.81E-60,0.080266312,0.996295686,0.997174186,1,0.99999681,0.999999985
1996-05,0.86053002,2.94E-50,0.001275776,0.999569153,0.018050791,0.958728899,1.36E-12,2.43E-05,0.999996213,0.999999999,1.46E-08,1.09E-09,1.47E-14,2.66E-23,1,2.60E-79,1.62E-21,1,3.41E-14,0.996469134,0.977269636,0.986092249,0.965605895,0.002475845,2.10E-08,3.56E-62,4.54E-18,3.27E-08,0.999864828,0.012992288
1996-06,0.99999547,5.82E-50,0.999981829,0.998168561,4.86E-06,5.95E-10,0.999999758,5.27E-08,0.99756536,1,1,2.42E-18,5.14E-20,0.980879104,2.73E-26,1.88E-07,2.53E-12,1.18E-31,0.999939049,0.983053959,6.77E-05,1.55E-34,4.15E-21,1.38E-16,2.71E-48,1.70E-74,1,1.68E-109,1.90E-29,4.77E-25
1996-07,2.56E-26,2.33E-73,1,9.61E-12,4.96E-18,1.45E-15,9.31E-20,0.001206775,1.54E-26,4.51E-17,3.00E-45,5.03E-33,4.09E-25,1,8.28E-41,5.17E-46,1.97E-69,1.43E-200,9.47E-42,8.11E-09,2.83E-20,7.08E-56,2.66E-18,7.95E-25,3.16E-60,1.81E-73,4.25E-35,8.76E-41,4.03E-91,1.31E-78
1996-08,0.999823268,9.97E-05,0.028417634,1.63E-11,0.677601501,1,7.30E-09,3.23E-08,6.18E-14,0.000740036,0.486680866,4.45E-34,4.38E-13,0.78796386,0.999382289,1.06E-69,2.29E-77,4.83E-54,1.91E-65,5.71E-06,0.000510479,2.05E-17,1.33E-13,0.999999999,1,4.53E-37,1,0.999907576,0.995645386,0.999999998
1996-09,1,1,3.06E-12,0.071231405,4.24E-29,0.999428166,0.999999982,0.999996497,0.999999998,1.48E-08,0.872776934,6.86E-65,2.98E-08,0.731361212,0.999973312,2.14E-58,5.54E-118,0.919129427,1.20E-57,5.68E-05,0.999818145,0.985822832,0.993731974,0.999999685,1,1.41E-18,0.999619591,1,1,0.99999999
1996-10,7.82E-08,5.05E-31,0.999996029,0.999986493,9.91E-125,0.989960245,1,0.001109985,0.999846218,0.999999997,1,3.79E-16,0.999999998,1,2.34E-36,4.34E-136,5.42E-75,1,5.54E-130,0.396958182,0.021734038,1,0.989870429,1,1,1,5.92E-13,0.000526134,1.04E-07,0.999999979
1996-11,3.07E-47,6.84E-32,4.09E-09,3.51E-15,4.00E-70,0.001267572,1,2.96E-19,2.21E-26,5.34E-42,3.98E-08,7.57E-125,4.87E-08,1,9.85E-19,8.66E-37,6.52E-93,1,6.86E-109,2.52E-62,0.004913714,3.98E-46,3.25E-25,7.14E-26,4.56E-68,1,0.994288996,9.26E-22,3.53E-61,9.69E-101
1996-12,3.87E-81,3.20E-139,0.992033746,0.999999992,5.13E-161,0.002013181,1,0.999999897,7.94E-87,1.37E-99,1.00E-93,1.74E-43,1.78E-65,4.62E-29,3.62E-26,6.29E-98,2.21E-150,3.74E-64,2.22E-209,8.14E-89,4.59E-05,9.05E-139,7.77E-55,1.48E-165,1.21E-40,1.56E-27,1.01E-17,1.77E-147,3.07E-15,1.27E-63
1997-01,1.81E-17,0.999999051,4.28E-09,5.41E-14,2.36E-44,0.019093979,1,0.999999708,0.992131996,0.993066871,2.89E-13,0.936427126,0.999991666,1,0.999949866,0.999401737,0.999999999,0.989802725,5.85E-16,2.97E-58,0.025373842,8.24E-31,1,0.999999463,0.997233889,0.999877289,1.11E-09,1,0.999163004,1
1997-02,3.31E-20,1.21E-26,7.14E-07,0.999560862,2.04E-37,1.87E-06,0.999999837,0.002097171,1.31E-19,3.32E-31,5.39E-29,0.051736004,1,1,0.974609884,0.999992685,2.53E-41,1.47E-42,0.999999817,0.001151517,0.999411948,1.26E-16,5.24E-12,3.11E-10,9.89E-14,3.98E-42,1.55E-16,2.46E-14,1.66E-11,0.000174922
1997-03,1,0.999956248,0.999464269,1,0.001726422,0.991944127,5.62E-20,0.996165409,0.997271917,0.9999995,1.08E-14,0.945396479,1,1,1,0.995360883,2.72E-75,0.138441282,0.999997394,0.000248736,0.999649061,1.03E-10,1.94E-11,1,3.09E-07,0.99483602,0.998164439,0.013801889,0.993715918,1.77E-05
1997-04,1.82E-16,9.23E-25,6.84E-11,0.999992695,0.999999986,1,1.05E-91,4.68E-23,0.999999779,0.999999999,3.57E-28,0.999999957,1,1,1.77E-19,1,7.65E-41,0.914908586,1,0.002425436,1.73E-10,1,2.31E-34,2.42E-23,0.999999999,2.07E-111,3.51E-23,3.52E-13,1,1.95E-26
1997-05,1,0.999999999,0.100157046,1,0.991540868,0.998944181,1,0.99998399,0.999139942,0.999988444,0.999972102,7.94E-06,1,0.99886767,1,0.999979412,4.52E-16,3.42E-21,1,0.030110072,0.999024882,0.999998281,0.004495938,0.071780302,0.000780192,0.999999809,1,0.947763478,1,0.999959194
1997-06,1,1,4.71E-36,1,0.990476753,0.999999989,1,0.999999205,1,1,0.997726458,0.000694589,1,0.999999999,0.998089043,3.17E-05,6.21E-57,5.78E-22,2.77E-58,0.001351123,0.00030469,0.968894178,0.999999982,1.20E-05,0.999227944,6.07E-09,1,1,1,0.012234082
1997-07,0.244432276,1,0.999999848,1.04E-27,0.999999985,0.999142758,1,0.245359704,0.982366019,0.999999979,1,0.005886966,6.44E-11,1.35E-12,0.999999934,2.78E-36,1,8.11E-27,2.92E-152,0.999232348,0.000288274,1.02E-05,4.10E-05,0.005294864,5.53E-14,0.866959172,1,5.55E-05,1,1.95E-07
1997-08,1,0.000206764,0.999987721,0.999999777,0.943000998,0.999999993,1,1,0.999999574,0.978383234,2.28E-07,0.999982497,1,3.28E-15,0.999999955,1,0.838554055,1,3.45E-279,2.60E-05,0.132554303,9.81E-18,1,1,4.58E-41,1,0.988711252,1,2.27E-05,0.999999983
1997-09,0.999999959,1,0.99998725,0.026464345,0.999999999,1.89E-06,0.999999997,0.999967297,1,1,0.999994597,0.999991849,0.998423868,1,0.996550846,3.14E-06,6.59E-07,4.58E-23,2.48E-121,4.85E-05,0.006762801,1,2.02E-05,0.999999999,0.99999865,5.97E-07,0.999999994,0.999993782,1,0.981658059
1997-10,1,0.999997672,1,0.046473601,0.163400281,0.711685628,2.65E-12,0.001072702,0.9806049,0.999999998,1,1.65E-05,1.68E-20,0.999999999,0.00077929,1.04E-29,0.048083215,0.026858151,3.76E-147,0.000438344,8.24E-05,1,6.11E-15,3.96E-11,0.99989829,0.007635835,0.402923691,0.001403712,0.002264546,1.85E-23
1997-11,0.990473195,0.999931967,0.999994297,0.999342107,0.999794933,2.55E-05,1,0.003563773,1,1,0.999999721,0.968877508,1.71E-10,1,0.001095591,1,1,0.999998719,4.01E-19,0.844151209,0.004875557,1,1,2.04E-08,0.966607792,1,0.998899509,8.21E-06,0.999999996,1
1997-12,2.27E-13,5.87E-17,0.001874489,9.36E-29,8.17E-78,1,2.52E-07,0.000290677,0.999999998,4.62E-14,1.06E-06,9.74E-94,3.23E-05,9.89E-07,1.88E-14,1,1.07E-70,8.90E-18,6.15E-28,0.92106604,0.001831076,5.90E-20,0.038932372,1.92E-05,3.10E-17,6.50E-56,4.03E-21,2.73E-09,8.36E-05,0.041318177
